2023-04-30 20:41:50,418 INFO  Logger.cs: 70 - 
2023-04-30 20:46:28,328 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-9
2023-04-30 20:46:28,329 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-12
2023-04-30 20:46:28,330 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-12
2023-04-30 20:46:28,332 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-12
2023-04-30 20:46:28,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hélice_1045-3
2023-04-30 20:46:28,336 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-3
2023-04-30 20:46:28,356 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hélice_1045-3
2023-04-30 20:46:28,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-11
2023-04-30 20:46:28,490 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-11
2023-04-30 20:46:28,491 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-11
2023-04-30 20:46:28,492 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hélice_1045-2
2023-04-30 20:46:28,493 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-2
2023-04-30 20:46:28,494 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hélice_1045-2
2023-04-30 20:46:28,494 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-1
2023-04-30 20:46:28,495 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-1
2023-04-30 20:46:28,496 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-1
2023-04-30 20:46:28,496 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from down-1
2023-04-30 20:46:28,497 INFO  ExportHelperExtension.cs: 1136 - Found 26 in down-1
2023-04-30 20:46:28,497 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in down-1
2023-04-30 20:46:28,498 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Up-1
2023-04-30 20:46:28,498 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Up-1
2023-04-30 20:46:28,498 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Up-1
2023-04-30 20:46:28,499 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1.SLDASM
2023-04-30 20:46:28,499 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Assem1.SLDASM
2023-04-30 20:46:28,500 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1.SLDASM
2023-04-30 20:46:28,500 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-04-30 20:46:28,500 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-04-30 20:46:28,501 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-9
2023-04-30 20:46:28,501 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-9
2023-04-30 20:46:28,502 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-9
2023-04-30 20:46:28,502 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-12
2023-04-30 20:46:28,503 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-12
2023-04-30 20:46:28,504 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-12
2023-04-30 20:46:28,505 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Hélice_1045-3
2023-04-30 20:46:28,506 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-3
2023-04-30 20:46:28,507 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Hélice_1045-3
2023-04-30 20:46:28,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-11
2023-04-30 20:46:28,508 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-11
2023-04-30 20:46:28,510 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-11
2023-04-30 20:46:28,511 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Hélice_1045-2
2023-04-30 20:46:28,512 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-2
2023-04-30 20:46:28,512 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Hélice_1045-2
2023-04-30 20:46:28,512 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-1
2023-04-30 20:46:28,513 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-1
2023-04-30 20:46:28,514 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-1
2023-04-30 20:46:28,514 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from down-1
2023-04-30 20:46:28,514 INFO  ExportHelperExtension.cs: 1136 - Found 26 in down-1
2023-04-30 20:46:28,515 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in down-1
2023-04-30 20:46:28,515 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Up-1
2023-04-30 20:46:28,516 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Up-1
2023-04-30 20:46:28,516 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Up-1
2023-04-30 20:46:28,716 INFO  SwAddin.cs: 339 - Loading config tree
2023-04-30 20:46:28,717 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-04-30 20:46:28,719 INFO  SwAddin.cs: 344 - Showing property manager
2023-04-30 20:46:40,580 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-04-30 20:46:40,789 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-04-30 20:47:25,136 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1.SLDASM
2023-04-30 20:47:25,137 INFO  SwAddin.cs: 299 - Save is required
2023-04-30 20:47:25,137 INFO  SwAddin.cs: 313 - Saving assembly
2023-04-30 20:47:25,701 INFO  SwAddin.cs: 316 - Opening property manager
2023-04-30 20:47:25,702 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1.SLDASM
2023-04-30 20:47:25,703 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Assem1.SLDASM
2023-04-30 20:47:25,704 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1.SLDASM
2023-04-30 20:47:25,704 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-04-30 20:47:25,705 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-04-30 20:47:25,706 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-9
2023-04-30 20:47:25,707 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-9
2023-04-30 20:47:25,711 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-9
2023-04-30 20:47:25,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-12
2023-04-30 20:47:25,713 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-12
2023-04-30 20:47:25,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-12
2023-04-30 20:47:25,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hélice_1045-3
2023-04-30 20:47:25,716 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-3
2023-04-30 20:47:25,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hélice_1045-3
2023-04-30 20:47:25,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-11
2023-04-30 20:47:25,719 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-11
2023-04-30 20:47:25,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-11
2023-04-30 20:47:25,722 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hélice_1045-2
2023-04-30 20:47:25,723 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-2
2023-04-30 20:47:25,725 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hélice_1045-2
2023-04-30 20:47:25,726 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-1
2023-04-30 20:47:25,727 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-1
2023-04-30 20:47:25,728 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-1
2023-04-30 20:47:25,729 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from down-1
2023-04-30 20:47:25,729 INFO  ExportHelperExtension.cs: 1136 - Found 26 in down-1
2023-04-30 20:47:25,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in down-1
2023-04-30 20:47:25,731 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Up-1
2023-04-30 20:47:25,732 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Up-1
2023-04-30 20:47:25,744 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Up-1
2023-04-30 20:47:25,745 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1.SLDASM
2023-04-30 20:47:25,746 INFO  ExportHelperExtension.cs: 1136 - Found 49 in Assem1.SLDASM
2023-04-30 20:47:25,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1.SLDASM
2023-04-30 20:47:25,748 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-04-30 20:47:25,748 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-04-30 20:47:25,749 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-9
2023-04-30 20:47:25,750 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-9
2023-04-30 20:47:25,751 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-9
2023-04-30 20:47:25,752 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-12
2023-04-30 20:47:25,766 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-12
2023-04-30 20:47:25,768 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-12
2023-04-30 20:47:25,768 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Hélice_1045-3
2023-04-30 20:47:25,769 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-3
2023-04-30 20:47:25,770 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Hélice_1045-3
2023-04-30 20:47:25,770 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-11
2023-04-30 20:47:25,771 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-11
2023-04-30 20:47:25,773 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-11
2023-04-30 20:47:25,774 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Hélice_1045-2
2023-04-30 20:47:25,774 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-2
2023-04-30 20:47:25,792 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Hélice_1045-2
2023-04-30 20:47:25,793 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-1
2023-04-30 20:47:25,794 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-1
2023-04-30 20:47:25,796 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-1
2023-04-30 20:47:25,796 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from down-1
2023-04-30 20:47:25,989 INFO  ExportHelperExtension.cs: 1136 - Found 26 in down-1
2023-04-30 20:47:25,991 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in down-1
2023-04-30 20:47:25,992 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Up-1
2023-04-30 20:47:25,992 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Up-1
2023-04-30 20:47:25,994 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Up-1
2023-04-30 20:47:26,220 INFO  SwAddin.cs: 339 - Loading config tree
2023-04-30 20:47:26,221 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-04-30 20:47:26,225 INFO  SwAddin.cs: 344 - Showing property manager
2023-04-30 20:48:09,628 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-04-30 20:48:15,630 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1.SLDASM
2023-04-30 20:48:15,637 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Assem1.SLDASM
2023-04-30 20:48:15,638 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Assem1.SLDASM
2023-04-30 20:48:15,638 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-04-30 20:48:15,638 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-04-30 20:48:15,639 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-9
2023-04-30 20:48:15,639 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-9
2023-04-30 20:48:15,640 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-9
2023-04-30 20:48:15,640 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-12
2023-04-30 20:48:15,803 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-12
2023-04-30 20:48:15,804 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-12
2023-04-30 20:48:15,805 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hélice_1045-3
2023-04-30 20:48:15,805 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-3
2023-04-30 20:48:15,806 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hélice_1045-3
2023-04-30 20:48:15,806 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-11
2023-04-30 20:48:15,807 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-11
2023-04-30 20:48:15,808 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-11
2023-04-30 20:48:15,808 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Hélice_1045-2
2023-04-30 20:48:15,808 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-2
2023-04-30 20:48:15,809 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Hélice_1045-2
2023-04-30 20:48:15,809 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM450-1
2023-04-30 20:48:15,810 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-1
2023-04-30 20:48:15,810 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM450-1
2023-04-30 20:48:15,811 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from down-1
2023-04-30 20:48:15,811 INFO  ExportHelperExtension.cs: 1136 - Found 26 in down-1
2023-04-30 20:48:15,812 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in down-1
2023-04-30 20:48:15,812 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Up-1
2023-04-30 20:48:15,813 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Up-1
2023-04-30 20:48:15,813 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Up-1
2023-04-30 20:48:15,813 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1.SLDASM
2023-04-30 20:48:15,814 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Assem1.SLDASM
2023-04-30 20:48:15,814 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1.SLDASM
2023-04-30 20:48:15,815 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-04-30 20:48:15,816 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2023-04-30 20:48:15,816 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-9
2023-04-30 20:48:15,816 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-9
2023-04-30 20:48:15,817 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-9
2023-04-30 20:48:15,818 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-12
2023-04-30 20:48:15,820 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-12
2023-04-30 20:48:15,822 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-12
2023-04-30 20:48:15,823 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Hélice_1045-3
2023-04-30 20:48:15,824 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-3
2023-04-30 20:48:15,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Hélice_1045-3
2023-04-30 20:48:15,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-11
2023-04-30 20:48:15,827 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-11
2023-04-30 20:48:15,828 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-11
2023-04-30 20:48:15,829 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Hélice_1045-2
2023-04-30 20:48:15,830 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Hélice_1045-2
2023-04-30 20:48:15,831 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Hélice_1045-2
2023-04-30 20:48:15,832 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM450-1
2023-04-30 20:48:15,833 INFO  ExportHelperExtension.cs: 1136 - Found 110 in ARM450-1
2023-04-30 20:48:15,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM450-1
2023-04-30 20:48:15,835 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from down-1
2023-04-30 20:48:15,836 INFO  ExportHelperExtension.cs: 1136 - Found 26 in down-1
2023-04-30 20:48:15,836 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in down-1
2023-04-30 20:48:15,837 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Up-1
2023-04-30 20:48:15,837 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Up-1
2023-04-30 20:48:15,838 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Up-1
